power,wind,target
0.0,0.67,0.0
0.0,0.06,0.0
0.0,0.0,0.0
0.0,0.7,0.0
0.0,0.96,0.0
0.0,1.48,0.0
0.015,1.2,0.015
0.07,1.19,0.07
0.47700000000000004,1.14,0.47700000000000004
1.2409999999999999,2.14,1.2409999999999999
1.45,2.92,1.45
1.53,3.3,1.53
2.0380000000000003,2.66,2.0380000000000003
2.251,2.8,2.251
2.057,2.77,2.057
2.158,2.79,2.158
2.031,5.52,2.031
2.162,2.93,2.162
3.1860000000000004,2.73,3.1860000000000004
4.775,4.23,4.775
6.059,5.0,6.059
6.932,5.03,6.932
8.363,5.12,8.363
7.579,5.38,7.579
6.336,5.66,6.336
4.684,5.83,4.684
2.5789999999999997,4.46,2.5789999999999997
0.32899999999999996,4.2,0.32899999999999996
0.0,3.78,0.0
0.0,3.47,0.0
0.0,2.88,0.0
0.0,3.0,0.0
0.0,1.75,0.0
0.0,2.4,0.0
0.0,1.16,0.0
0.0,0.33,0.0
0.0,0.0,0.0
0.0,1.45,0.0
0.0,1.56,0.0
0.0,1.85,0.0
0.326,2.72,0.326
0.043,1.7,0.043
1.187,2.95,1.187
4.578,3.82,4.578
9.271,5.82,9.271
9.079,6.06,9.079
13.588,6.57,13.588
9.603,7.18,9.603
7.067,5.19,7.067
7.651,4.78,7.651
9.795,5.12,9.795
9.648,4.98,9.648
7.332999999999999,6.64,7.332999999999999
6.197,5.83,6.197
6.787999999999999,5.65,6.787999999999999
5.475,5.24,5.475
8.812000000000001,5.16,8.812000000000001
10.048,5.72,10.048
10.208,6.37,10.208
9.196,6.35,9.196
5.062,6.22,5.062
4.301,5.18,4.301
9.447000000000001,4.99,9.447000000000001
6.109,5.72,6.109
4.583,5.9,4.583
2.331,4.85,2.331
2.213,5.25,2.213
1.732,5.61,1.732
4.364,4.4,4.364
6.1770000000000005,5.64,6.1770000000000005
5.859,5.59,5.859
6.263,5.31,6.263
2.937,4.07,2.937
0.312,4.03,0.312
1.067,4.43,1.067
2.002,4.12,2.002
2.484,4.85,2.484
3.359,4.57,3.359
1.264,5.3,1.264
0.406,4.4,0.406
1.608,3.64,1.608
1.419,4.61,1.419
1.874,4.05,1.874
3.7289999999999996,4.14,3.7289999999999996
0.799,5.35,0.799
0.207,4.13,0.207
1.8419999999999999,2.81,1.8419999999999999
4.273,4.09,4.273
6.725,5.4,6.725
7.747999999999999,5.68,7.747999999999999
12.357000000000001,5.16,12.357000000000001
14.279000000000002,5.44,14.279000000000002
13.177999999999999,6.86,13.177999999999999
14.694,6.14,14.694
14.855,6.01,14.855
11.789000000000001,5.95,11.789000000000001
13.583,5.24,13.583
12.624,4.8,12.624
17.439,4.87,17.439
14.22,5.89,14.22
15.224,6.02,15.224
13.714,5.74,13.714
12.713,4.71,12.713
11.857999999999999,4.77,11.857999999999999
8.866,4.4,8.866
6.904,4.89,6.904
5.519,5.04,5.519
5.926,4.51,5.926
4.968999999999999,4.65,4.968999999999999
5.614,3.6,5.614
5.37,3.12,5.37
5.812,2.92,5.812
10.211,3.23,10.211
14.427,4.25,14.427
13.894,5.35,13.894
14.85,5.56,14.85
14.085999999999999,5.03,14.085999999999999
14.495999999999999,5.4,14.495999999999999
11.321,5.45,11.321
11.200999999999999,5.33,11.200999999999999
9.874,5.24,9.874
7.922999999999999,5.84,7.922999999999999
5.075,4.74,5.075
6.254,4.26,6.254
6.771,4.7,6.771
4.183,5.4,4.183
4.671,4.71,4.671
5.574,4.68,5.574
5.504,4.32,5.504
6.909,4.03,6.909
8.283,4.81,8.283
8.181000000000001,5.39,8.181000000000001
6.952999999999999,5.36,6.952999999999999
8.991,5.47,8.991
12.452,5.36,12.452
12.955,5.78,12.955
12.29,6.14,12.29
12.244000000000002,6.51,12.244000000000002
12.870999999999999,6.37,12.870999999999999
13.464,6.39,13.464
17.932000000000002,6.64,17.932000000000002
19.288,6.82,19.288
17.666,6.91,17.666
17.266,6.42,17.266
14.716,6.84,14.716
16.178,6.65,16.178
19.152,6.34,19.152
18.93,6.35,18.93
18.227,6.38,18.227
18.245,6.04,18.245
15.95,4.93,15.95
16.605999999999998,4.98,16.605999999999998
18.044,5.76,18.044
14.071,6.25,14.071
15.889000000000001,5.76,15.889000000000001
10.784,6.95,10.784
10.318,6.18,10.318
9.141,5.58,9.141
10.984000000000002,5.27,10.984000000000002
10.969000000000001,5.8,10.969000000000001
13.395999999999999,6.01,13.395999999999999
9.767999999999999,6.88,9.767999999999999
14.968,6.49,14.968
12.314,6.9,12.314
17.892,6.59,17.892
19.405,6.95,19.405
21.303,6.8,21.303
20.189,7.34,20.189
27.543000000000003,7.53,27.543000000000003
26.072,8.74,26.072
26.041,7.22,26.041
26.933000000000003,8.27,26.933000000000003
18.98,8.92,18.98
19.342,8.21,19.342
18.293,7.26,18.293
20.408,7.14,20.408
20.836,7.34,20.836
24.221,7.84,24.221
25.037,8.04,25.037
25.491,7.36,25.491
26.331999999999997,8.23,26.331999999999997
27.590999999999998,7.56,27.590999999999998
30.331999999999997,7.48,30.331999999999997
30.514,9.47,30.514
33.148,8.76,33.148
34.442,8.65,34.442
31.906999999999996,9.25,31.906999999999996
33.313,8.85,33.313
34.113,9.24,34.113
34.985,9.37,34.985
30.895,8.69,30.895
30.974,8.34,30.974
32.664,8.16,32.664
30.712,8.2,30.712
27.468000000000004,7.71,27.468000000000004
30.307,7.6,30.307
27.910999999999998,6.93,27.910999999999998
25.141,6.8,25.141
27.619,6.13,27.619
27.873,6.65,27.873
31.894000000000002,6.44,31.894000000000002
33.373000000000005,6.82,33.373000000000005
35.911,7.7,35.911
34.121,8.04,34.121
31.719,8.29,31.719
30.342,8.24,30.342
27.476,7.52,27.476
26.624000000000002,7.62,26.624000000000002
28.903000000000002,3.8,28.903000000000002
33.385,8.07,33.385
31.003,8.1,31.003
35.744,7.88,35.744
35.329,7.94,35.329
34.662,7.72,34.662
34.99,7.78,34.99
33.69,7.87,33.69
33.169000000000004,8.5,33.169000000000004
32.041,8.73,32.041
33.22,8.33,33.22
34.844,8.43,34.844
32.8,8.53,32.8
35.907,8.4,35.907
35.342,9.03,35.342
36.975,8.97,36.975
37.403,9.13,37.403
35.24,9.17,35.24
34.584,8.51,34.584
36.356,9.1,36.356
35.806999999999995,9.42,35.806999999999995
33.149,8.89,33.149
34.153,8.9,34.153
33.238,7.76,33.238
31.024,8.76,31.024
29.055999999999997,8.74,29.055999999999997
27.037,8.41,27.037
30.163,7.65,30.163
29.289,7.6,29.289
27.686,7.61,27.686
27.427,7.73,27.427
30.565,7.98,30.565
26.265,7.27,26.265
27.269000000000002,7.84,27.269000000000002
25.230999999999998,7.78,25.230999999999998
30.68,6.9,30.68
33.48,8.02,33.48
35.38,7.88,35.38
36.484,9.37,36.484
35.06,9.05,35.06
33.915,8.33,33.915
32.488,8.39,32.488
32.404,7.65,32.404
29.752,7.6,29.752
29.425,6.66,29.425
25.79,6.12,25.79
27.79,7.46,27.79
23.3,7.97,23.3
24.375999999999998,7.47,24.375999999999998
26.204,7.24,26.204
24.424,6.97,24.424
18.657,7.6,18.657
16.471,6.41,16.471
15.116,7.01,15.116
12.512,6.44,12.512
11.399000000000001,7.51,11.399000000000001
9.782,5.63,9.782
9.357000000000001,5.52,9.357000000000001
6.711,5.27,6.711
4.452,5.39,4.452
4.01,5.38,4.01
3.9539999999999997,5.08,3.9539999999999997
2.3819999999999997,4.82,2.3819999999999997
3.082,4.45,3.082
2.824,4.45,2.824
1.635,4.74,1.635
1.6019999999999999,4.16,1.6019999999999999
1.6640000000000001,4.12,1.6640000000000001
1.349,4.04,1.349
1.969,3.9,1.969
1.7280000000000002,4.29,1.7280000000000002
1.858,4.39,1.858
1.922,4.43,1.922
1.8630000000000002,4.18,1.8630000000000002
1.574,4.02,1.574
2.614,4.17,2.614
1.9580000000000002,4.84,1.9580000000000002
2.423,5.03,2.423
3.1919999999999997,5.55,3.1919999999999997
1.198,5.9,1.198
0.20800000000000002,4.66,0.20800000000000002
0.065,4.61,0.065
0.0,4.39,0.0
0.0,4.16,0.0
0.0,3.94,0.0
0.037000000000000005,3.89,0.037000000000000005
0.124,3.97,0.124
0.125,4.22,0.125
0.0,3.96,0.0
0.028999999999999998,3.63,0.028999999999999998
0.0,3.74,0.0
0.0,4.07,0.0
0.0,3.91,0.0
0.0,3.82,0.0
0.0,3.84,0.0
0.0,3.53,0.0
0.0,8.14,0.0
0.0,3.08,0.0
0.0,3.12,0.0
0.0,3.09,0.0
0.0,2.58,0.0
0.0,1.62,0.0
0.0,0.25,0.0
0.0,0.39,0.0
0.0,1.22,0.0
0.0,1.45,0.0
0.0,2.09,0.0
0.009000000000000001,2.61,0.009000000000000001
0.257,2.73,0.257
2.9389999999999996,3.1,2.9389999999999996
3.985,3.13,3.985
3.7910000000000004,2.85,3.7910000000000004
4.254,1.98,4.254
7.809,1.78,7.809
19.074,2.92,19.074
21.464000000000002,3.74,21.464000000000002
22.783,4.98,22.783
26.598000000000003,5.15,26.598000000000003
28.244,4.9,28.244
23.836,5.85,23.836
23.254,5.62,23.254
24.468000000000004,5.14,24.468000000000004
20.872,4.71,20.872
24.605999999999998,3.91,24.605999999999998
25.65,5.16,25.65
28.314,4.47,28.314
28.142,5.2,28.142
32.554,5.62,32.554
34.876,6.58,34.876
36.678000000000004,6.74,36.678000000000004
38.495,6.37,38.495
39.618,7.0,39.618
40.543,9.15,40.543
35.615,9.37,35.615
39.443000000000005,10.33,39.443000000000005
39.982,9.7,39.982
37.683,9.47,37.683
37.999,9.26,37.999
37.4,9.26,37.4
36.332,9.3,36.332
34.441,8.02,34.441
36.341,8.07,36.341
36.808,8.35,36.808
35.494,8.63,35.494
37.769,9.02,37.769
38.37,9.61,38.37
36.809,7.93,36.809
37.323,8.07,37.323
35.972,7.51,35.972
36.117,6.64,36.117
36.926,8.45,36.926
35.389,8.16,35.389
36.329,8.19,36.329
37.847,8.68,37.847
39.708,9.62,39.708
39.244,10.56,39.244
40.135999999999996,9.86,40.135999999999996
36.854,9.53,36.854
39.794000000000004,10.3,39.794000000000004
38.827,10.38,38.827
41.361999999999995,10.12,41.361999999999995
41.03,10.33,41.03
40.346,10.94,40.346
40.279,10.01,40.279
40.33,10.76,40.33
39.681999999999995,11.19,39.681999999999995
38.468,8.83,38.468
39.846,9.0,39.846
37.945,9.52,37.945
38.575,8.98,38.575
36.363,9.52,36.363
36.351,9.21,36.351
36.001,9.58,36.001
38.501999999999995,10.04,38.501999999999995
40.039,10.3,40.039
40.986000000000004,10.58,40.986000000000004
39.758,11.2,39.758
40.255,11.59,40.255
40.616,9.62,40.616
40.753,9.03,40.753
38.027,9.07,38.027
38.075,10.06,38.075
38.726,9.78,38.726
38.394,10.55,38.394
39.043,10.12,39.043
39.335,9.8,39.335
39.155,9.95,39.155
37.166,10.0,37.166
37.024,8.83,37.024
35.864000000000004,8.88,35.864000000000004
36.086999999999996,9.32,36.086999999999996
36.2,7.97,36.2
36.279,2.86,36.279
37.107,8.57,37.107
36.841,10.13,36.841
38.815,10.04,38.815
39.168,8.93,39.168
39.149,8.77,39.149
39.39,9.8,39.39
39.092,9.61,39.092
39.347,9.93,39.347
39.25,10.47,39.25
39.391,9.35,39.391
38.683,10.19,38.683
39.286,9.98,39.286
39.344,10.53,39.344
38.929,9.91,38.929
39.104,10.54,39.104
39.172,9.81,39.172
39.049,9.99,39.049
38.99,10.3,38.99
38.257,10.65,38.257
38.696999999999996,11.31,38.696999999999996
39.321999999999996,11.39,39.321999999999996
39.006,10.68,39.006
37.313,9.82,37.313
37.37,10.84,37.37
37.178000000000004,11.14,37.178000000000004
36.509,11.19,36.509
37.3,11.49,37.3
36.111,10.16,36.111
37.366,9.78,37.366
39.263000000000005,9.57,39.263000000000005
39.168,11.07,39.168
39.188,11.26,39.188
39.191,12.19,39.191
39.244,12.4,39.244
39.181,11.92,39.181
37.235,11.67,37.235
39.128,11.63,39.128
37.323,11.58,37.323
37.433,12.48,37.433
37.085,12.98,37.085
35.255,13.75,35.255
35.184,12.87,35.184
35.048,12.61,35.048
35.361999999999995,11.97,35.361999999999995
36.943000000000005,11.46,36.943000000000005
38.412,12.9,38.412
35.339,11.24,35.339
34.771,10.04,34.771
36.865,11.06,36.865
36.546,11.06,36.546
37.155,11.43,37.155
37.194,10.33,37.194
36.461999999999996,11.25,36.461999999999996
35.001,10.51,35.001
36.04,11.43,36.04
37.023,9.6,37.023
35.857,8.99,35.857
36.005,8.64,36.005
36.731,11.66,36.731
36.329,9.73,36.329
37.085,9.99,37.085
35.891,9.35,35.891
36.976,9.52,36.976
37.186,9.67,37.186
36.405,10.61,36.405
37.366,8.92,37.366
33.791,8.32,33.791
37.356,7.2,37.356
35.025999999999996,8.43,35.025999999999996
35.242,7.27,35.242
36.027,7.88,36.027
36.762,8.97,36.762
35.019,8.55,35.019
35.178000000000004,7.47,35.178000000000004
36.998000000000005,8.15,36.998000000000005
37.146,7.4,37.146
34.506,7.15,34.506
30.871,6.84,30.871
19.102999999999998,7.49,19.102999999999998
16.987000000000002,5.39,16.987000000000002
12.755999999999998,4.83,12.755999999999998
12.947000000000001,4.68,12.947000000000001
13.519,4.31,13.519
15.286,4.99,15.286
15.794,4.96,15.794
16.01,4.95,16.01
12.024000000000001,5.41,12.024000000000001
13.042,4.62,13.042
15.273,4.96,15.273
19.247,4.88,19.247
21.756,5.36,21.756
28.05,5.54,28.05
28.859,5.33,28.859
30.415,6.74,30.415
31.629,6.47,31.629
31.516,7.75,31.516
33.165,7.16,33.165
30.908,6.82,30.908
33.135,7.43,33.135
30.636999999999997,7.56,30.636999999999997
31.296999999999997,6.49,31.296999999999997
33.025999999999996,6.79,33.025999999999996
31.888,6.97,31.888
28.62,6.77,28.62
31.031999999999996,7.35,31.031999999999996
31.73,6.89,31.73
31.398000000000003,6.57,31.398000000000003
30.8,7.53,30.8
28.64,7.52,28.64
30.538,7.63,30.538
32.696999999999996,8.48,32.696999999999996
32.599000000000004,10.1,32.599000000000004
32.672,9.97,32.672
33.429,9.33,33.429
33.023,10.88,33.023
33.379,9.25,33.379
33.446999999999996,10.08,33.446999999999996
31.351,11.25,31.351
31.365,12.0,31.365
31.44,11.33,31.44
33.485,10.16,33.485
33.003,11.46,33.003
33.207,10.47,33.207
33.433,11.57,33.433
33.544000000000004,12.63,33.544000000000004
33.188,11.67,33.188
31.233,12.47,31.233
35.27,13.1,35.27
35.11,13.57,35.11
35.219,13.29,35.219
35.171,13.06,35.171
35.422,13.61,35.422
33.928000000000004,13.03,33.928000000000004
35.328,14.86,35.328
35.486999999999995,13.98,35.486999999999995
35.343,12.78,35.343
35.258,11.74,35.258
35.119,11.14,35.119
34.739000000000004,10.66,34.739000000000004
35.345,10.66,35.345
32.84,10.44,32.84
33.345,10.01,33.345
34.746,10.34,34.746
33.665,10.44,33.665
35.301,9.54,35.301
33.492,8.93,33.492
32.393,9.73,32.393
35.228,10.09,35.228
37.666,9.79,37.666
37.404,8.69,37.404
37.493,9.37,37.493
34.016999999999996,7.88,34.016999999999996
34.514,9.66,34.514
37.2,8.31,37.2
34.2,7.44,34.2
35.806,7.88,35.806
36.294000000000004,7.78,36.294000000000004
38.73,7.63,38.73
30.44,8.21,30.44
33.705,8.2,33.705
28.336,8.17,28.336
35.398,8.01,35.398
28.644000000000002,6.63,28.644000000000002
27.886,7.99,27.886
34.628,6.69,34.628
32.498000000000005,6.69,32.498000000000005
24.711,6.46,24.711
18.525,4.74,18.525
14.615,4.75,14.615
16.859,5.08,16.859
25.405,5.45,25.405
27.488000000000003,6.04,27.488000000000003
24.863000000000003,7.11,24.863000000000003
32.594,6.58,32.594
33.48,6.85,33.48
33.535,6.57,33.535
35.383,8.24,35.383
39.225,8.24,39.225
40.597,8.19,40.597
40.494,8.18,40.494
40.858000000000004,8.46,40.858000000000004
40.883,9.1,40.883
37.89,9.2,37.89
38.435,8.51,38.435
38.554,8.94,38.554
38.931999999999995,8.81,38.931999999999995
37.408,8.63,37.408
38.174,8.12,38.174
39.473,7.88,39.473
38.622,8.04,38.622
38.39,8.33,38.39
38.728,8.49,38.728
39.563,8.4,39.563
40.388000000000005,8.33,40.388000000000005
41.019,8.99,41.019
39.264,9.05,39.264
39.125,9.31,39.125
39.009,9.75,39.009
39.226,10.01,39.226
39.265,9.86,39.265
39.2,9.58,39.2
39.265,10.84,39.265
39.281,10.7,39.281
39.3,10.81,39.3
39.302,10.97,39.302
39.255,10.66,39.255
39.204,10.14,39.204
39.29,8.43,39.29
39.288000000000004,9.05,39.288000000000004
39.189,9.72,39.189
39.323,11.19,39.323
38.414,9.82,38.414
35.486999999999995,10.57,35.486999999999995
36.469,8.21,36.469
37.132,8.65,37.132
36.399,8.87,36.399
37.335,9.4,37.335
38.354,9.8,38.354
35.364000000000004,9.54,35.364000000000004
36.611,10.04,36.611
36.010999999999996,8.82,36.010999999999996
37.411,9.44,37.411
36.705,8.87,36.705
35.721,8.51,35.721
35.061,8.18,35.061
34.709,8.55,34.709
35.611,8.61,35.611
33.589,7.8,33.589
33.781,8.18,33.781
32.355,8.36,32.355
29.267,7.83,29.267
28.2,6.92,28.2
31.358,6.91,31.358
37.425,7.32,37.425
31.951999999999998,7.08,31.951999999999998
19.871,7.25,19.871
23.455,7.11,23.455
31.723000000000003,6.07,31.723000000000003
27.179000000000002,5.97,27.179000000000002
25.523000000000003,6.23,25.523000000000003
24.116,5.83,24.116
28.656,8.48,28.656
24.301,7.3,24.301
34.094,7.43,34.094
26.213,7.04,26.213
22.182,8.2,22.182
17.949,5.44,17.949
12.815999999999999,6.45,12.815999999999999
10.95,6.49,10.95
15.802999999999999,6.04,15.802999999999999
14.235,5.48,14.235
14.979000000000001,4.99,14.979000000000001
16.416,5.68,16.416
17.553,6.41,17.553
15.472999999999999,6.02,15.472999999999999
16.844,5.2,16.844
19.314,4.85,19.314
21.599,4.88,21.599
19.169,5.67,19.169
22.951,4.28,22.951
21.683000000000003,4.1,21.683000000000003
25.21,5.3,25.21
26.156,6.43,26.156
26.212,6.98,26.212
33.516,7.1,33.516
35.084,5.78,35.084
35.21,7.56,35.21
38.352,7.36,38.352
39.494,7.61,39.494
40.126999999999995,8.06,40.126999999999995
41.495,8.4,41.495
40.191,8.99,40.191
39.010999999999996,9.12,39.010999999999996
36.935,8.12,36.935
35.615,7.6,35.615
33.426,6.21,33.426
35.262,6.24,35.262
34.235,5.98,34.235
36.385,6.73,36.385
37.139,6.95,37.139
34.025999999999996,7.22,34.025999999999996
34.554,7.13,34.554
34.544000000000004,6.8,34.544000000000004
33.126,6.68,33.126
34.175,6.85,34.175
33.666,7.7,33.666
34.881,7.49,34.881
34.13,8.55,34.13
31.304000000000002,5.95,31.304000000000002
27.881999999999998,5.99,27.881999999999998
28.064,6.09,28.064
28.726999999999997,5.58,28.726999999999997
30.96,5.84,30.96
30.767,5.65,30.767
30.138,5.72,30.138
33.580999999999996,7.07,33.580999999999996
30.665,7.64,30.665
29.096,6.92,29.096
34.163000000000004,6.51,34.163000000000004
37.404,5.84,37.404
38.924,6.43,38.924
37.541,7.26,37.541
37.895,7.17,37.895
35.101,6.87,35.101
34.368,6.59,34.368
34.78,6.57,34.78
36.582,6.39,36.582
37.296,6.98,37.296
38.069,7.78,38.069
39.618,7.74,39.618
38.382,7.75,38.382
37.637,7.1,37.637
39.13,7.19,39.13
38.414,7.41,38.414
40.673,7.44,40.673
39.02,8.3,39.02
41.684,7.64,41.684
41.148999999999994,8.42,41.148999999999994
40.132,8.71,40.132
40.849000000000004,8.31,40.849000000000004
40.077,8.12,40.077
40.014,8.1,40.014
40.338,8.47,40.338
41.005,9.45,41.005
43.021,9.05,43.021
42.688,9.25,42.688
41.878,9.28,41.878
42.708,9.15,42.708
42.175,8.75,42.175
41.82899999999999,9.64,41.82899999999999
43.07899999999999,8.49,43.07899999999999
41.452,8.72,41.452
42.24100000000001,8.05,42.24100000000001
40.414,9.83,40.414
41.107,9.12,41.107
41.748999999999995,8.57,41.748999999999995
43.254,9.05,43.254
42.898999999999994,8.77,42.898999999999994
43.07899999999999,9.32,43.07899999999999
41.653999999999996,10.02,41.653999999999996
42.446000000000005,9.72,42.446000000000005
42.023,10.23,42.023
42.03,9.58,42.03
39.88,8.84,39.88
42.941,10.3,42.941
40.661,9.88,40.661
40.579,8.85,40.579
39.958,6.47,39.958
37.891,7.74,37.891
34.891999999999996,7.52,34.891999999999996
34.225,6.75,34.225
33.439,6.81,33.439
32.357,5.66,32.357
32.626,5.81,32.626
34.052,6.16,34.052
28.53,6.98,28.53
30.413,6.25,30.413
29.67,6.49,29.67
37.255,5.63,37.255
40.3,8.27,40.3
38.874,10.85,38.874
40.305,11.03,40.305
40.363,11.06,40.363
39.52,10.79,39.52
40.983999999999995,10.23,40.983999999999995
40.062,11.12,40.062
40.894,11.2,40.894
42.92100000000001,9.34,42.92100000000001
43.086999999999996,9.55,43.086999999999996
43.065,10.13,43.065
43.098,9.92,43.098
43.347,9.66,43.347
43.056999999999995,9.24,43.056999999999995
43.128,9.46,43.128
42.725,8.91,42.725
42.971000000000004,7.98,42.971000000000004
42.243,8.22,42.243
41.786,9.12,41.786
42.835,8.25,42.835
42.166000000000004,7.55,42.166000000000004
40.85,7.15,40.85
40.02,7.45,40.02
37.821,7.91,37.821
37.416,6.61,37.416
38.489000000000004,6.9,38.489000000000004
37.99,7.07,37.99
37.097,6.97,37.097
36.631,8.0,36.631
36.827,8.14,36.827
36.233000000000004,8.28,36.233000000000004
33.889,8.37,33.889
32.579,7.33,32.579
30.518,7.25,30.518
29.489,6.98,29.489
29.699,7.12,29.699
30.089000000000002,6.36,30.089000000000002
30.493000000000002,6.39,30.493000000000002
34.33,5.46,34.33
33.393,5.63,33.393
33.866,6.01,33.866
31.791,6.14,31.791
31.59,6.09,31.59
28.451999999999998,5.8,28.451999999999998
27.015,6.46,27.015
26.413,6.26,26.413
24.229,5.88,24.229
25.025,6.22,25.025
23.833000000000002,5.45,23.833000000000002
27.837,5.05,27.837
24.755,4.88,24.755
25.633000000000003,5.38,25.633000000000003
22.783,5.42,22.783
22.796,5.16,22.796
22.194000000000003,5.47,22.194000000000003
18.55,5.64,18.55
18.429000000000002,4.92,18.429000000000002
16.826,5.1,16.826
12.163,5.49,12.163
8.953,6.74,8.953
7.79,6.61,7.79
7.9270000000000005,6.15,7.9270000000000005
5.082,5.9,5.082
3.752,5.71,3.752
2.957,4.88,2.957
2.0469999999999997,4.78,2.0469999999999997
0.545,3.82,0.545
0.39399999999999996,2.88,0.39399999999999996
0.0,1.2,0.0
0.0,2.14,0.0
0.0,2.63,0.0
0.0,2.6,0.0
0.0,3.14,0.0
0.0,3.12,0.0
0.0,3.63,0.0
0.369,4.27,0.369
2.29,4.87,2.29
5.113,4.98,5.113
6.947,6.21,6.947
8.322000000000001,6.93,8.322000000000001
8.834,5.74,8.834
8.628,6.19,8.628
12.03,6.69,12.03
10.745999999999999,7.07,10.745999999999999
13.2,7.04,13.2
12.059000000000001,7.06,12.059000000000001
13.630999999999998,6.78,13.630999999999998
11.460999999999999,6.68,11.460999999999999
10.192,6.87,10.192
8.212,6.97,8.212
7.523,5.97,7.523
4.048,5.69,4.048
5.082,4.99,5.082
7.957000000000001,4.71,7.957000000000001
15.117,5.41,15.117
18.739,6.41,18.739
24.761999999999997,7.58,24.761999999999997
29.930999999999997,8.11,29.930999999999997
30.248,8.88,30.248
26.215,8.38,26.215
28.979,8.15,28.979
23.535,8.54,23.535
25.465999999999998,8.18,25.465999999999998
23.971999999999998,8.77,23.971999999999998
15.897,8.69,15.897
15.532,7.71,15.532
14.020999999999999,8.34,14.020999999999999
13.277000000000001,8.41,13.277000000000001
14.161,8.27,14.161
10.615,8.93,10.615
9.04,8.36,9.04
8.323,8.32,8.323
8.68,7.61,8.68
8.454,8.1,8.454
6.432,8.18,6.432
7.126,7.9,7.126
7.412000000000001,7.64,7.412000000000001
8.583,7.92,8.583
9.677999999999999,7.73,9.677999999999999
9.351,8.11,9.351
7.437,6.42,7.437
6.082999999999999,7.16,6.082999999999999
5.03,6.93,5.03
4.327,7.2,4.327
3.5210000000000004,6.79,3.5210000000000004
3.7880000000000003,7.02,3.7880000000000003
3.8930000000000002,7.54,3.8930000000000002
4.165,7.39,4.165
3.8760000000000003,7.15,3.8760000000000003
3.225,7.22,3.225
3.96,6.73,3.96
4.47,6.74,4.47
4.678999999999999,6.4,4.678999999999999
3.931,6.12,3.931
2.721,5.44,2.721
2.155,5.41,2.155
1.3430000000000002,4.44,1.3430000000000002
0.532,4.19,0.532
0.161,3.95,0.161
0.0,4.04,0.0
0.0,3.42,0.0
0.0,3.03,0.0
0.0,2.63,0.0
0.0,2.5,0.0
0.0,1.64,0.0
0.0,2.01,0.0
0.0,2.61,0.0
0.0,2.58,0.0
0.0,3.45,0.0
0.0,3.68,0.0
0.0,3.73,0.0
0.0,3.65,0.0
0.0,2.75,0.0
0.0,0.79,0.0
0.0,0.27,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.06,0.0
0.0,1.11,0.0
0.0,0.56,0.0
0.0,0.02,0.0
0.0,0.13,0.0
0.0,0.42,0.0
0.0,0.22,0.0
0.0,1.54,0.0
0.0,1.8,0.0
0.0,2.0,0.0
0.0,1.38,0.0
0.0,2.08,0.0
0.0,2.29,0.0
0.0,2.12,0.0
0.0,2.04,0.0
0.0,1.8,0.0
0.0,2.41,0.0
0.0,0.9,0.0
0.0,2.17,0.0
0.0,2.66,0.0
0.0,2.01,0.0
0.0,2.52,0.0
0.0,2.04,0.0
0.0,3.1,0.0
0.0,3.12,0.0
0.0,3.16,0.0
0.0,2.59,0.0
0.054000000000000006,2.35,0.054000000000000006
0.0,2.99,0.0
0.0,2.39,0.0
0.0,2.58,0.0
0.0,2.19,0.0
0.546,2.43,0.546
0.27699999999999997,2.34,0.27699999999999997
0.252,2.5,0.252
0.297,2.78,0.297
0.13,2.98,0.13
0.37200000000000005,2.76,0.37200000000000005
0.249,2.12,0.249
0.203,2.9,0.203
0.0,2.49,0.0
0.046,1.07,0.046
0.0,2.24,0.0
0.0,2.68,0.0
0.055999999999999994,2.65,0.055999999999999994
0.1,3.78,0.1
0.18600000000000003,3.66,0.18600000000000003
0.247,3.75,0.247
0.036000000000000004,4.17,0.036000000000000004
0.0,3.51,0.0
0.0,3.44,0.0
0.0,2.04,0.0
0.0,1.49,0.0
0.0,2.17,0.0
0.0,2.22,0.0
0.0,3.07,0.0
0.086,3.14,0.086
0.0,3.48,0.0
0.027999999999999997,2.52,0.027999999999999997
0.564,7.94,0.564
0.32299999999999995,2.11,0.32299999999999995
0.218,0.79,0.218
0.29,0.46,0.29
0.063,0.73,0.063
0.0,0.66,0.0
0.0,0.0,0.0
0.0,1.2,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.12,0.0
0.0,0.0,0.0
0.0,2.47,0.0
0.0,0.06,0.0
0.0,1.19,0.0
0.0,1.77,0.0
0.0,0.42,0.0
0.0,1.31,0.0
0.11599999999999999,0.41,0.11599999999999999
4.373,0.67,4.373
11.606,3.54,11.606
16.496,4.59,16.496
16.697,5.98,16.697
13.542,6.55,13.542
11.084000000000001,4.18,11.084000000000001
6.822,3.65,6.822
4.758,4.11,4.758
3.531,4.0,3.531
4.012,3.61,4.012
4.606,3.62,4.606
5.081,5.04,5.081
2.8489999999999998,4.74,2.8489999999999998
2.622,1.93,2.622
2.612,2.88,2.612
5.321000000000001,3.05,5.321000000000001
8.577,2.22,8.577
11.865,2.5,11.865
14.728,2.48,14.728
14.6,3.78,14.6
7.6129999999999995,4.17,7.6129999999999995
3.432,3.18,3.432
0.722,2.1,0.722
0.024,0.95,0.024
0.0,1.23,0.0
0.0,1.15,0.0
0.0,0.99,0.0
0.0,1.09,0.0
